time,temp,humidity,pressure
1573231798,27.0625,44.200001,1008.064209
1573231801,27.125,44.200001,1008.050537
1573231804,27.125,44.099998,1007.96167
1573231807,27.1875,44.200001,1007.999023
1573231810,27.1875,44.200001,1008.007324
1573231813,27.125,44.200001,1007.976074
1573231816,27.125,44.099998,1008.02417
1573231819,27.0625,44.200001,1008.130371
1573231822,27.0625,44.200001,1008.002686
1573231825,27.0625,44.200001,1008.037842
1573231828,27.0625,44.200001,1007.91333
1573231831,27.125,44.099998,1008.05542
1573231834,27.125,44.200001,1008.062012
1573231837,27.125,44.099998,1008.020996
1573231840,27.125,44.200001,1008.035156
1573231843,27.1875,44.200001,1007.932861
1573231846,27.125,44.099998,1007.949219
1573231849,27.1875,44.099998,1007.998047
1573231852,27.1875,44.099998,1007.999756
1573231855,27.25,44.099998,1008.080566
1573231858,27.25,44.099998,1007.994629
1573231861,27.25,44.099998,1008.080322
1573231864,27.3125,44.099998,1008.124512
1573231867,27.25,44.099998,1008.018066
1573231870,27.3125,44,1008.096191
1573231873,27.3125,44,1008.186523
1573231876,27.375,44.099998,1008.030029
1573231879,27.3125,44.099998,1008.095459
1573231882,27.375,44.099998,1007.965088
1573231885,27.3125,44,1007.970947
1573231888,27.3125,43.900002,1007.973633
1573231891,27.3125,43.900002,1008.041016
1573231894,27.25,44,1008.019775
1573231897,27.25,43.900002,1008.072998
1573231900,27.25,43.900002,1008.017334
1573231903,27.1875,43.900002,1008.060303
1573231906,27.1875,44,1007.99707
1573231909,27.1875,43.900002,1008.052246
1573231912,27.125,44,1008.057617
1573231915,27.125,44,1007.992188
1573231918,27.0625,44,1008.008789
1573231921,27.0625,44,1008.091309
1573231924,27.0625,44.099998,1007.966797
1573231927,27.0625,44.099998,1008.092773
1573231930,27.125,44.099998,1007.991455
1573231933,27.1875,44.099998,1008.030762
1573231936,27.1875,44.099998,1007.888916
1573231939,27.1875,44.099998,1008.115967
1573231942,27.1875,44.099998,1007.936279
1573231945,27.1875,44.099998,1007.962158
1573231948,27.1875,44,1008.04126
1573231951,27.1875,44.099998,1008.018066
1573231954,27.1875,44.099998,1007.964111
1573231957,27.125,44.099998,1008.044678
1573231960,27.125,44.099998,1008.012695
1573231963,27.0625,44,1008.060303
1573231966,27.0625,44.099998,1008.006592
1573231969,27.125,44.099998,1008.045898
1573231972,27.0625,44.099998,1008.088379
1573231975,27.0625,44.099998,1007.927246
1573231978,27.0625,44.200001,1007.903809
1573231981,27.0625,44.200001,1007.938232
1573231984,27.0625,44.200001,1007.974609
1573231987,27.0625,44.299999,1007.969238
1573231990,27.125,44.200001,1007.859375
1573231993,27.0625,44.200001,1007.893555
1573231996,27.0625,44.200001,1007.930908
1573231999,27.0625,44.200001,1007.939941
1573232002,27.0625,44.299999,1007.874512
1573232005,27.0625,44.200001,1007.952637
1573232008,27.0625,44.200001,1007.95752
1573232011,27.0625,44.299999,1007.957764
1573232014,27,44.299999,1007.871338
1573232017,27,44.299999,1007.910889
1573232020,27,44.299999,1007.899658
1573232023,27,44.299999,1007.908936
1573232026,27,44.299999,1007.970215
1573232029,27.0625,44.400002,1007.90332
1573232032,27,44.299999,1007.994629
1573232035,27.0625,44.299999,1007.906494
1573232038,27.0625,44.299999,1007.956543
1573232041,27.125,44.299999,1007.936279
1573232044,27.1875,44.299999,1007.930176
1573232047,27.1875,44.299999,1007.876953
1573232050,27.125,44.200001,1007.885254
1573232053,27.125,44.200001,1007.961182
1573232056,27.125,44.099998,1007.894531
1573232059,27.125,44.099998,1007.835693
1573232062,27.125,44.099998,1007.848877
1573232065,27.1875,44.099998,1007.903809
1573232068,27.1875,44.099998,1007.835693
1573232071,27.25,44.099998,1007.802734
1573232074,27.25,44,1007.835449
1573232077,27.25,44.099998,1007.907715
1573232080,27.375,44.099998,1007.843018
1573232083,27.3125,44,1007.818848
1573232086,27.375,43.900002,1007.852051
1573232089,27.375,43.900002,1007.880127
1573232092,27.375,43.900002,1007.87793
1573232095,27.375,43.900002,1007.845703
1573232098,27.375,43.799999,1007.875732
1573232101,27.375,43.799999,1007.863281
1573232104,27.375,43.799999,1007.887207
1573232107,27.375,43.799999,1007.867432
1573232110,27.375,43.799999,1007.89917
1573232113,27.4375,43.799999,1007.912598
1573232116,27.4375,43.799999,1007.787598
1573232119,27.375,43.799999,1007.900635
1573232122,27.4375,43.900002,1007.834717
1573232125,27.4375,43.799999,1007.779541
1573232128,27.4375,43.799999,1007.835449
1573232131,27.5,43.799999,1007.812256
1573232134,27.5,43.900002,1007.888428
1573232137,27.5,44,1007.795654
1573232140,27.5,43.900002,1007.762939
1573232143,27.5,43.900002,1007.819824
1573232146,27.5,43.799999,1007.8479
1573232149,27.4375,43.799999,1007.816406
1573232152,27.5,43.799999,1007.800049
1573232155,27.4375,43.799999,1007.782715
1573232158,27.4375,43.799999,1007.871338
1573232161,27.5,43.799999,1007.707275
1573232164,27.5,43.799999,1007.8479
1573232167,27.4375,43.799999,1007.803467
1573232170,27.4375,43.799999,1007.830078
1573232173,27.5,43.799999,1007.899414
1573232176,27.4375,43.799999,1007.784424
1573232179,27.4375,43.799999,1007.87793
1573232182,27.4375,43.799999,1007.78125
1573232185,27.375,43.799999,1007.868164
1573232188,27.375,43.799999,1007.759033
1573232191,27.375,43.799999,1007.791016
1573232194,27.4375,43.700001,1007.747559
1573232197,27.4375,43.700001,1007.741211
1573232200,27.4375,43.799999,1007.736328
1573232203,27.4375,43.900002,1007.836426
1573232206,27.5,43.900002,1007.749756
1573232209,27.4375,43.900002,1007.831055
1573232212,27.5,43.799999,1007.77832
1573232215,27.5,43.799999,1007.788086
1573232218,27.5,43.900002,1007.818115
1573232221,27.5,43.799999,1007.769775
1573232224,27.5,43.700001,1007.789062
1573232227,27.5,43.799999,1007.810303
1573232231,27.5625,43.799999,1007.777344
1573232233,27.5,43.799999,1007.778076
1573232236,27.5625,43.700001,1007.798096
1573232239,27.5,43.700001,1007.876465
1573232242,27.5,43.799999,1007.786377
1573232245,27.4375,43.700001,1007.779785
1573232248,27.4375,43.700001,1007.749268
1573232251,27.5,43.799999,1007.713623
1573232254,27.4375,43.700001,1007.834229
1573232257,27.5,43.700001,1007.750977
1573232260,27.5,43.700001,1007.662109
1573232263,27.5,43.799999,1007.778076
1573232266,27.5,43.700001,1007.815674
1573232269,27.4375,43.700001,1007.79248
1573232272,27.4375,43.799999,1007.810791
1573232275,27.5,43.799999,1007.83667
1573232278,27.5,43.700001,1007.887451
1573232281,27.5,43.700001,1007.796143
1573232284,27.5,43.700001,1007.72583
1573232287,27.5,43.700001,1007.726807
1573232290,27.5,43.700001,1007.74585
1573232293,27.5,43.599998,1007.738281
1573232296,27.5,43.599998,1007.801025
1573232299,27.5,43.599998,1007.821533
1573232302,27.5,43.599998,1007.797607
1573232305,27.5,43.599998,1007.726318
1573232308,27.4375,43.700001,1007.739746
1573232311,27.4375,43.599998,1007.684082
1573232314,27.4375,43.599998,1007.749756
1573232317,27.4375,43.700001,1007.757324
1573232320,27.4375,43.599998,1007.813232
1573232323,27.4375,43.700001,1007.775635
1573232326,27.4375,43.700001,1007.794678
1573232329,27.4375,43.700001,1007.72998
1573232332,27.4375,43.700001,1007.692139
1573232335,27.5,43.700001,1007.796387
1573232338,27.5,43.700001,1007.821045
1573232341,27.5,43.799999,1007.821045
1573232344,27.5,44,1007.746582
1573232347,27.5625,44,1007.749268
1573232351,27.4375,44,1007.810791
1573232353,27.4375,44,1007.824219
1573232356,27.375,43.900002,1007.744873
1573232359,27.375,43.900002,1007.712891
1573232362,27.3125,43.900002,1007.831787
1573232365,27.4375,43.799999,1007.826416
1573232368,27.375,43.799999,1007.782959
1573232371,27.4375,43.799999,1007.785645
1573232374,27.4375,43.799999,1007.753662
1573232377,27.4375,43.799999,1007.796387
1573232380,27.4375,43.900002,1007.724365
1573232383,27.375,44,1007.82666
1573232386,27.3125,44,1007.786377
1573232389,27.3125,43.900002,1007.738281
1573232392,27.25,44,1007.772705
1573232395,27.25,44,1007.725098
1573232398,27.1875,44,1007.77124
1573232401,27.25,44,1007.785645
1573232404,27.25,44,1007.833008
1573232407,27.25,43.900002,1007.823975
1573232410,27.25,43.900002,1007.85791
1573232413,27.375,43.799999,1007.737061
1573232416,27.375,43.799999,1007.768799
1573232419,27.4375,44.299999,1007.804199
1573232422,27.5,45.099998,1007.820312
1573232425,27.5,45.299999,1007.837402
1573232428,27.5,45.200001,1007.767578
1573232431,27.5,45,1007.774414
1573232434,27.5625,44.799999,1007.821289
1573232437,27.5625,44.599998,1007.752686
1573232440,27.625,44.599998,1007.879883
1573232443,27.625,44.599998,1007.789062
1573232446,27.625,44.400002,1007.769043
1573232449,27.625,44.299999,1007.783691
1573232452,27.5625,44.200001,1007.861572
1573232455,27.625,44.099998,1007.8479
1573232458,27.625,44.099998,1007.768555
1573232461,27.625,43.900002,1007.75
1573232464,27.625,43.900002,1007.804688
1573232467,27.625,43.799999,1007.733154
1573232470,27.625,43.799999,1007.816406
1573232473,27.6875,43.900002,1007.852295
1573232476,27.6875,43.799999,1007.840576
1573232479,27.6875,43.799999,1007.797607
1573232482,27.5625,43.700001,1007.853516
1573232485,27.5,43.599998,1007.7771
1573232488,27.5,43.700001,1007.800537
1573232491,27.5625,43.599998,1007.850586
1573232494,27.5,43.799999,1007.886963
1573232497,27.5625,43.799999,1007.839844
1573232500,27.5625,43.700001,1007.783447
1573232503,27.5625,43.799999,1007.865967
1573232506,27.625,43.799999,1007.88916
1573232509,27.6875,43.900002,1007.806885
1573232512,27.6875,43.900002,1007.839844
1573232515,27.75,43.900002,1007.793457
1573232518,27.75,43.900002,1007.86084
1573232521,27.75,43.900002,1007.8479
1573232524,27.75,43.900002,1007.872803
1573232527,27.8125,43.900002,1007.824219
1573232530,27.8125,44,1007.906982
1573232533,27.8125,43.900002,1007.839844
1573232536,27.875,43.900002,1007.781738
1573232539,27.875,43.799999,1007.804443
1573232542,27.875,44.200001,1007.884521
1573232545,27.875,44.099998,1007.872559
1573232548,27.9375,44,1007.867676
1573232551,28,43.900002,1007.900146
1573232554,28,43.900002,1007.772461
1573232557,28,43.799999,1007.798096
1573232560,28.0625,43.700001,1007.782227
1573232563,28.0625,43.599998,1007.833252
1573232566,28.0625,43.5,1007.866211
1573232569,28.0625,43.5,1007.927002
1573232572,28.125,43.400002,1007.748047
1573232575,28.125,43.400002,1007.880127
1573232578,28.125,43.400002,1007.830566
1573232581,28.0625,43.599998,1007.866699
1573232584,28.0625,43.799999,1007.968506
1573232587,28.0625,43.700001,1007.907471
1573232591,28.0625,43.700001,1007.808594
1573232594,28.0625,43.599998,1007.840332
1573232597,28.0625,43.599998,1007.87207
1573232599,28.0625,43.5,1007.869873
1573232602,28,43.599998,1007.856445
1573232605,28,43.700001,1007.84375
1573232608,27.9375,43.599998,1007.840088
1573232611,27.9375,43.5,1007.908691
1573232614,27.9375,43.5,1007.886475
1573232617,27.875,43.5,1007.817139
1573232620,27.9375,43.400002,1007.925293
1573232623,27.9375,43.400002,1007.76416
1573232626,27.9375,43.400002,1007.807617
1573232629,27.9375,43.400002,1007.765381
1573232632,27.9375,43.400002,1007.87793
1573232635,28,43.299999,1007.82666
1573232638,28,43.299999,1007.875732
1573232641,28,43.299999,1007.794434
1573232644,28,43.299999,1007.881348
1573232647,28,43.299999,1007.814697
1573232650,28.0625,43.200001,1007.876221
1573232653,28.0625,43.299999,1007.733154
1573232656,28,43.299999,1007.732422
1573232659,28,43.400002,1007.737061
1573232662,28.0625,43.299999,1007.852051
1573232665,28.0625,43.299999,1007.807373
1573232668,28.125,43.299999,1007.830322
1573232671,28.125,43.299999,1007.836914
1573232674,28.125,43.200001,1007.85791
1573232677,28.125,43.200001,1007.801025
1573232680,28.125,43.099998,1007.837402
1573232683,28.125,43.200001,1007.883545
1573232686,28.1875,43.099998,1007.813721
1573232689,28.125,43.099998,1007.765381
1573232692,28.125,43.099998,1007.672607
1573232695,28.1875,43,1007.799805
1573232698,28.1875,43,1007.644043
1573232701,28.1875,43,1007.831787
1573232704,28.1875,43,1007.804688
1573232707,28.1875,43,1007.773682
1573232710,28.1875,42.900002,1007.82373
1573232713,28.1875,42.900002,1007.715576
1573232716,28.1875,42.900002,1007.720947
1573232719,28.1875,42.900002,1007.784424
1573232722,28.1875,42.799999,1007.794922
1573232725,28.1875,42.799999,1007.746582
1573232728,28.25,42.900002,1007.800781
1573232731,28.1875,42.799999,1007.80542
1573232734,28.25,42.799999,1007.677734
1573232737,28.25,42.799999,1007.756104
1573232740,28.25,42.700001,1007.692383
1573232743,28.25,42.700001,1007.740723
1573232746,28.25,42.700001,1007.750977
1573232749,28.25,42.700001,1007.764648
1573232752,28.25,42.700001,1007.803711
1573232755,28.25,42.700001,1007.714111
1573232758,28.25,42.700001,1007.623535
1573232761,28.25,42.799999,1007.781006
1573232764,28.25,42.799999,1007.6875
1573232767,28.25,42.900002,1007.685791
1573232771,28.25,42.900002,1007.704346
1573232773,28.25,42.799999,1007.670654
1573232776,28.25,42.799999,1007.754883
1573232779,28.25,42.700001,1007.75415
1573232782,28.1875,42.799999,1007.634521
1573232785,28.125,42.900002,1007.676025
1573232788,28.0625,42.900002,1007.79126
1573232791,28.0625,42.799999,1007.662842
1573232794,28.0625,42.900002,1007.748779
1573232797,28.125,42.799999,1007.779541
1573232800,28.1875,42.900002,1007.62085
1573232803,28.125,42.900002,1007.633545
1573232806,28.1875,42.900002,1007.716553
1573232809,28.1875,42.900002,1007.733887
1573232812,28.125,42.799999,1007.662354
1573232815,28.1875,42.900002,1007.739746
1573232818,28.1875,42.799999,1007.751221
1573232821,28.1875,42.900002,1007.681641
1573232824,28.1875,42.799999,1007.788086
1573232827,28.1875,42.799999,1007.746826
1573232830,28.1875,42.799999,1007.714111
1573232833,28.125,42.900002,1007.720947
1573232836,28.125,42.799999,1007.793213
1573232839,28.1875,42.799999,1007.685059
1573232842,28.125,42.799999,1007.743896
1573232845,28.1875,42.799999,1007.702148
1573232848,28.125,42.700001,1007.789062
1573232851,28.1875,42.799999,1007.806396
1573232854,28.1875,42.700001,1007.816162
1573232857,28.1875,42.700001,1007.742432
1573232860,28.1875,42.700001,1007.626221
1573232863,28.1875,42.700001,1007.699707
1573232866,28.1875,42.700001,1007.705322
1573232869,28.1875,42.700001,1007.730225
1573232872,28.25,42.700001,1007.709717
1573232875,28.1875,42.700001,1007.747314
1573232878,28.25,42.599998,1007.741455
1573232881,28.25,42.599998,1007.736328
1573232884,28.25,42.599998,1007.780518
1573232887,28.25,42.599998,1007.850098
1573232891,28.25,42.700001,1007.762939
1573232893,28.25,42.599998,1007.780518
1573232896,28.25,42.599998,1007.85083
1573232899,28.25,42.599998,1007.868164
1573232902,28.25,42.599998,1007.708984
1573232905,28.25,42.599998,1007.794189
1573232908,28.125,42.700001,1007.852051
1573232911,28.1875,42.700001,1007.719238
1573232914,28.1875,42.799999,1007.705811
1573232917,28.1875,42.799999,1007.750488
1573232920,28.1875,42.799999,1007.841064
1573232923,28.1875,42.799999,1007.755859
1573232926,28.1875,42.799999,1007.770264
1573232929,28.1875,42.799999,1007.752686
1573232932,28.1875,42.799999,1007.779785
1573232935,28.1875,42.700001,1007.807861
1573232938,28.1875,42.700001,1007.730469
1573232941,28.1875,42.700001,1007.827148
1573232944,28.125,42.599998,1007.816895
1573232947,28.125,42.599998,1007.803467
1573232950,28.0625,42.599998,1007.866455
1573232953,28.0625,42.599998,1007.837402
1573232956,28.0625,42.599998,1007.783447
1573232959,28.0625,42.799999,1007.815186
1573232962,28.0625,43,1007.769775
1573232965,28.0625,43.099998,1007.788086
1573232968,28.0625,43.099998,1007.752441
1573232971,28.0625,43.099998,1007.868408
1573232974,28.0625,43.099998,1007.87793
1573232977,28.125,43.099998,1007.869141
1573232980,28.125,43.099998,1007.889404
1573232983,28.125,43.099998,1007.82666
1573232986,28.125,43.099998,1007.883789
1573232989,28.0625,43.099998,1007.843018
1573232992,28.0625,43.400002,1007.817383
1573232995,28.0625,43.5,1007.943115
1573232998,28.0625,43.5,1007.869629
1573233001,28.0625,43.5,1007.861816
1573233004,28.0625,43.5,1007.782471
1573233007,28.0625,43.400002,1007.806396
1573233010,28.0625,43.400002,1007.823486
1573233013,28.125,43.299999,1007.942383
1573233016,28.125,43.200001,1007.927002
1573233019,28.125,43.200001,1007.816406
1573233022,28.1875,43.099998,1007.845215
1573233025,28.1875,43.099998,1007.849121
1573233028,28.1875,43,1007.877197
1573233031,28.1875,43,1007.841064
1573233034,28.1875,43,1007.925049
1573233037,28.1875,43,1007.899902
1573233040,28.1875,42.900002,1007.925537
1573233043,28.1875,42.900002,1007.881104
1573233046,28.25,42.900002,1007.85791
1573233049,28.25,42.799999,1007.755371
1573233052,28.1875,42.900002,1007.858643
1573233055,28.25,42.799999,1007.866211
1573233058,28.25,42.700001,1007.745361
1573233061,28.25,42.700001,1007.809082
1573233064,28.25,42.700001,1007.75415
1573233067,28.1875,42.599998,1007.872559
1573233071,28.125,42.599998,1007.835693
1573233073,28.125,42.700001,1007.919678
1573233076,28.125,42.700001,1007.922607
1573233079,28.0625,42.700001,1007.849365
1573233082,28,42.700001,1007.821289
1573233085,28.0625,42.700001,1007.809082
1573233088,28.0625,42.799999,1007.808594
1573233091,28.0625,42.799999,1007.816406
1573233094,28.0625,42.799999,1007.748779
1573233097,28.125,42.700001,1007.786377
1573233100,28.125,42.799999,1007.779541
1573233103,28.125,42.799999,1007.828613
1573233106,28.1875,42.700001,1007.758789
1573233109,28.1875,42.799999,1007.848633
1573233112,28.1875,42.700001,1007.780762
1573233115,28.1875,42.700001,1007.838867
1573233118,28.1875,42.700001,1007.754395
1573233121,28.1875,42.700001,1007.834717
1573233124,28.1875,42.700001,1007.812256
1573233127,28.1875,42.799999,1007.823975
1573233131,28.125,42.900002,1007.861816
1573233133,28.1875,43,1007.821045
1573233136,28.1875,43,1007.686768
1573233139,28.1875,42.900002,1007.715576
1573233142,28.125,43.099998,1007.662598
1573233145,28.125,43.200001,1007.740967
1573233148,28.125,43.299999,1007.702637
1573233151,28.125,43.200001,1007.769531
1573233154,28.125,43.299999,1007.719238
1573233157,28.125,43.299999,1007.840088
1573233160,28.125,43.299999,1007.80127
1573233163,28.125,43.299999,1007.767578
1573233166,28.1875,43.299999,1007.757812
1573233169,28.1875,43.200001,1007.815186
1573233172,28.125,43.099998,1007.693115
1573233175,28.125,43,1007.72998
1573233178,28.125,43,1007.726807
1573233181,28.125,43.099998,1007.763672
1573233184,28.125,43.099998,1007.755859
1573233187,28.125,43,1007.756592
1573233191,28.1875,43,1007.652832
1573233193,28.1875,42.900002,1007.654785
1573233196,28.1875,42.799999,1007.717529
1573233199,28.125,42.799999,1007.719238
1573233202,28.1875,42.799999,1007.74707
1573233205,28.1875,42.799999,1007.701904
1573233208,28.1875,42.799999,1007.673584
1573233211,28.1875,42.799999,1007.615723
1573233214,28.1875,42.700001,1007.700439
1573233217,28.125,42.700001,1007.732178
1573233220,28.1875,42.700001,1007.643311
1573233223,28.1875,42.700001,1007.603516
1573233226,28.1875,42.700001,1007.676025
1573233229,28.1875,42.700001,1007.693359
1573233232,28.25,42.599998,1007.678467
1573233235,28.3125,42.599998,1007.697754
1573233238,28.25,42.599998,1007.661865
1573233241,28.25,42.799999,1007.67334
1573233244,28.25,42.799999,1007.737305
1573233247,28.25,42.799999,1007.641357
1573233250,28.25,42.799999,1007.645996
1573233253,28.25,42.799999,1007.673096
1573233256,28.25,42.799999,1007.726318
1573233259,28.25,42.700001,1007.619385
1573233262,28.1875,42.599998,1007.692139
1573233265,28.1875,42.599998,1007.706787
1573233268,28.125,42.700001,1007.651611
1573233271,28.125,42.700001,1007.657471
1573233274,28.125,42.700001,1007.672852
1573233277,28.1875,42.599998,1007.705566
1573233280,28.1875,42.700001,1007.741211
1573233283,28.1875,42.599998,1007.758545
1573233286,28.1875,42.599998,1007.641113
1573233289,28.1875,42.599998,1007.694092
1573233292,28.1875,42.599998,1007.754395
1573233295,28.1875,42.599998,1007.71167
1573233298,28.1875,42.599998,1007.718018
1573233301,28.0625,42.599998,1007.782715
1573233304,28,42.599998,1007.663574
1573233307,28,42.700001,1007.714844
1573233310,28,42.799999,1007.697021
1573233313,28,42.900002,1007.794434
1573233316,28,43.200001,1007.621338
1573233319,28,43.299999,1007.717529
1573233322,28,43.299999,1007.640137
1573233325,28,43.299999,1007.654541
1573233328,28.0625,43.400002,1007.757568
1573233331,28.0625,43.299999,1007.695557
1573233334,28.0625,43.299999,1007.755371
1573233337,28.125,43.299999,1007.759033
1573233340,28.1875,43.299999,1007.750977
1573233343,28.1875,43.200001,1007.658203
1573233346,28.1875,43.099998,1007.69458
1573233349,28.1875,43,1007.717529
1573233352,28.1875,43,1007.6604
1573233355,28.25,43,1007.704834
1573233358,28.25,43,1007.729004
1573233361,28.25,42.900002,1007.627441
1573233364,28.25,42.900002,1007.753662
1573233367,28.25,42.900002,1007.705078
1573233370,28.3125,42.799999,1007.705322
1573233373,28.3125,42.700001,1007.703613
1573233376,28.25,42.700001,1007.688477
1573233379,28.25,42.700001,1007.73291
1573233382,28.25,42.700001,1007.790771
1573233385,28.3125,42.599998,1007.715332
1573233388,28.25,42.599998,1007.761475
1573233391,28.25,42.799999,1007.775879
1573233394,28.1875,42.900002,1007.767822
1573233397,28.25,43,1007.59668
1573233400,28.25,42.900002,1007.745361
1573233403,28.25,42.900002,1007.731445
1573233406,28.3125,42.900002,1007.7229
1573233409,28.25,42.799999,1007.678223
1573233412,28.3125,42.799999,1007.69165
1573233415,28.25,42.799999,1007.743896
1573233418,28.25,42.700001,1007.710938
1573233421,28.25,42.599998,1007.751465
1573233424,28.25,42.700001,1007.685547
1573233427,28.25,42.599998,1007.746338
1573233430,28.3125,42.599998,1007.719971
1573233433,28.375,42.599998,1007.732422
1573233436,28.3125,42.5,1007.667725
1573233439,28.3125,42.5,1007.675537
1573233442,28.25,42.599998,1007.669189
1573233445,28.25,42.599998,1007.676025
1573233448,28.3125,42.700001,1007.683594
1573233451,28.3125,42.599998,1007.780029
1573233454,28.3125,42.599998,1007.661133
1573233457,28.3125,42.599998,1007.688965
1573233460,28.3125,42.599998,1007.726562
1573233463,28.375,42.599998,1007.684814
1573233466,28.375,42.5,1007.677246
1573233469,28.3125,42.5,1007.64209
1573233472,28.3125,42.5,1007.688232
1573233475,28.3125,42.5,1007.701904
1573233478,28.3125,42.5,1007.765625
1573233481,28.375,42.5,1007.688232
1573233484,28.3125,42.5,1007.693115
1573233487,28.3125,42.5,1007.664307
1573233490,28.3125,42.5,1007.741455
1573233493,28.3125,42.5,1007.64502
1573233496,28.3125,42.5,1007.620605
1573233499,28.3125,42.5,1007.701904
1573233502,28.3125,42.5,1007.723145
1573233505,28.3125,42.5,1007.674805
1573233508,28.375,42.400002,1007.70166
1573233511,28.375,42.400002,1007.682373
1573233514,28.375,42.400002,1007.691895
1573233517,28.375,42.5,1007.622314
1573233520,28.3125,42.5,1007.678223
1573233523,28.3125,42.5,1007.653809
1573233526,28.3125,42.5,1007.759277
1573233529,28.3125,42.5,1007.747314
1573233532,28.375,42.400002,1007.675781
1573233535,28.375,42.5,1007.697754
1573233538,28.375,42.400002,1007.751953
1573233541,28.375,42.299999,1007.552734
1573233544,28.375,42.400002,1007.684082
1573233547,28.375,42.400002,1007.684082
1573233554,28.3125,42.299999,1007.621582
1573233556,28.375,42.5,1007.632568
1573233559,28.3125,42.599998,1007.688721
1573233561,28.25,42.599998,1007.602051
1573233564,28.3125,42.599998,1007.681152
1573233566,28.25,42.700001,1007.659912
1573233569,28.25,42.700001,1007.65918
1573233571,28.25,42.599998,1007.656982
1573233574,28.3125,42.599998,1007.708008
1573233577,28.3125,42.599998,1007.635498
1573233580,28.375,42.599998,1007.602539
1573233583,28.3125,42.599998,1007.572266
1573233586,28.3125,42.5,1007.717285
1573233589,28.3125,42.5,1007.643555
1573233592,28.3125,42.5,1007.625977
1573233595,28.3125,42.5,1007.687744
1573233598,28.3125,42.5,1007.591064
1573233601,28.3125,42.5,1007.758789
1573233604,28.375,42.5,1007.666992
1573233607,28.375,42.5,1007.684326
1573233610,28.375,42.400002,1007.741211
1573233613,28.375,42.400002,1007.702393
1573233616,28.375,42.400002,1007.623535
1573233619,28.3125,42.400002,1007.635742
1573233622,28.3125,42.400002,1007.704346
1573233625,28.3125,42.5,1007.57959
1573233628,28.3125,42.5,1007.613281
1573233631,28.3125,42.5,1007.749512
1573233634,28.3125,42.5,1007.69043
1573233637,28.3125,42.5,1007.651611
1573233640,28.375,42.5,1007.695801
1573233643,28.375,42.400002,1007.668457
1573233646,28.375,42.400002,1007.631836
1573233649,28.375,42.400002,1007.680176
1573233652,28.375,42.400002,1007.703125
1573233655,28.3125,42.400002,1007.665283
1573233658,28.3125,42.599998,1007.733154
1573233661,28.3125,42.599998,1007.693359
1573233664,28.3125,42.599998,1007.619141
1573233667,28.3125,42.599998,1007.682129
1573233670,28.3125,42.5,1007.780273
1573233673,28.375,42.599998,1007.659424
1573233676,28.375,42.5,1007.678955
1573233679,28.375,42.5,1007.781494
1573233682,28.4375,42.5,1007.684814
1573233685,28.4375,42.400002,1007.644287
1573233688,28.4375,42.5,1007.665527
1573233691,28.4375,42.400002,1007.693115
1573233694,28.4375,42.400002,1007.621582
1573233697,28.4375,42.400002,1007.727539
1573233700,28.4375,42.400002,1007.666504
1573233703,28.4375,42.400002,1007.663574
1573233706,28.4375,42.299999,1007.651123
1573233709,28.4375,42.400002,1007.618164
1573233712,28.4375,42.400002,1007.71167
1573233715,28.4375,42.299999,1007.683594
1573233718,28.375,42.299999,1007.652588
1573233721,28.375,42.400002,1007.705811
1573233724,28.4375,42.299999,1007.70752
1573233727,28.4375,42.400002,1007.649414
1573233730,28.375,42.400002,1007.657227
1573233733,28.375,42.299999,1007.631836
1573233736,28.375,42.299999,1007.693604
1573233739,28.3125,42.299999,1007.695068
1573233742,28.25,42.299999,1007.746338
1573233745,28.25,42.299999,1007.576416
1573233748,28.25,42.299999,1007.61499
1573233751,28.1875,42.299999,1007.675537
1573233754,28.25,42.299999,1007.598145
1573233757,28.25,42.299999,1007.598145
1573233760,28.3125,42.400002,1007.645264
1573233763,28.3125,42.400002,1007.745117
1573233766,28.375,42.299999,1007.688965
1573233769,28.375,42.400002,1007.769287
1573233772,28.3125,42.5,1007.773438
1573233775,28.3125,42.400002,1007.643066
1573233778,28.3125,42.400002,1007.651123
1573233781,28.3125,42.400002,1007.717773
1573233784,28.3125,42.299999,1007.688232
1573233787,28.375,42.400002,1007.596191
1573233790,28.375,42.299999,1007.644531
1573233793,28.4375,42.299999,1007.736328
1573233796,28.4375,42.299999,1007.725342
1573233799,28.4375,42.200001,1007.608398
1573233802,28.4375,42.200001,1007.629395
1573233805,28.4375,42.200001,1007.665039
1573233808,28.4375,42.200001,1007.598877
1573233811,28.5,42.200001,1007.714844
1573233814,28.5,42.200001,1007.675293
1573233817,28.5,42.099998,1007.595947
1573233820,28.5,42.099998,1007.57373
1573233823,28.4375,42.099998,1007.621582
1573233826,28.4375,42.099998,1007.712646
1573233829,28.5,42.099998,1007.631348
1573233832,28.5,42.099998,1007.656494
1573233835,28.5,42,1007.601318
1573233838,28.5,42.099998,1007.709473
1573233841,28.5,42,1007.604248
1573233844,28.5,42.099998,1007.628174
1573233847,28.5,42.200001,1007.615967
1573233850,28.5,42.299999,1007.600342
1573233853,28.5,42.299999,1007.614014
1573233856,28.5,42.299999,1007.562744
1573233859,28.5,42.299999,1007.672852
1573233862,28.5625,42.299999,1007.571533
1573233865,28.5,42.200001,1007.492188
1573233868,28.5,42.200001,1007.532715
1573233871,28.5,42.200001,1007.668457
1573233874,28.5,42.200001,1007.585205
1573233877,28.4375,42.099998,1007.577393
